indice_revenu,annees_scolarisation,consommation_alcool,depenses_sante_pourcentage,pib_habitant,id_socio
0.735,13.0,9.99,0.0,1693.4531885,2144
0.733,12.9,10.43,0.0,1693.4531885,2145
0.724,12.8,10.87,0.0,1693.4531885,2146
0.717,12.7,11.09,0.0,1693.4531885,2147
0.71,12.6,12.09,0.0,1693.4531885,2148
0.707,12.8,12.68,0.0,1693.4531885,2149
0.694,12.4,13.45,0.0,1693.4531885,2150
0.689,12.2,12.32,0.0,1693.4531885,2151
0.686,12.3,11.93,0.0,1693.4531885,2152
0.684,12.4,12.55,0.0,1693.4531885,2153
0.681,12.5,11.85,0.0,1693.4531885,2154
0.684,12.6,12.03,0.0,1693.4531885,2155
0.0,12.8,11.69,0.0,1693.4531885,2156
0.72,13.3,3.755,0.0,1693.4531885,2157
0.72,13.3,7.01,0.0,1693.4531885,2158
0.717,13.3,7.07,0.0,1693.4531885,2159
0.713,13.3,6.93,0.0,1693.4531885,2160
0.712,13.3,7.02,0.0,1693.4531885,2161
0.711,13.3,7.0,0.0,1693.4531885,2162
0.709,13.3,6.85,0.0,1693.4531885,2163
0.704,13.3,6.92,0.0,1693.4531885,2164
0.702,13.3,5.89,0.0,1693.4531885,2165
0.695,13.3,5.93,0.0,1693.4531885,2166
0.692,13.3,6.04,0.0,1693.4531885,2167
0.689,13.2,5.42,0.0,1693.4531885,2168
0.682,13.0,5.1,0.0,1693.4531885,2169
0.677,12.9,4.94,0.0,1693.4531885,2170
0.673,12.8,4.73,0.0,1693.4531885,2171
0.0,12.7,4.8,0.0,1693.4531885,2172
0.702,12.9,3.755,0.0,4149.363444,2173
0.701,12.9,0.01,660.2777923,4178.973369,2174
0.7,12.9,0.01,698.3522786,4219.65123,2175
0.698,12.9,0.01,492.0552263,4234.554443,2176
0.693,12.9,2.15,558.7206486,3942.9827,2177
0.69,12.9,3.01,434.7940679,3453.487434,2178
0.691,12.9,2.88,42.12368374,335.112838,2179
0.688,12.9,3.97,47.35260547,359.82223,2180
0.682,12.9,3.85,47.73638191,322.543121,2181
0.677,12.7,3.52,40.22855669,287.963899,2182
0.671,12.6,3.63,287.4671305,2571.262348,2183
0.665,12.4,3.62,310.6117683,2351.33814,2184
0.659,12.3,4.17,24.99717134,197.29417,2185
0.653,12.1,3.3,208.1688437,1631.41727,2186
0.645,12.0,3.43,199.4118322,1555.47451,2187
0.64,12.1,3.0,21.2543002,154.68923,2188
0.565,11.2,3.755,0.0,1624.63963,2189
0.562,11.1,0.01,225.7307751,1821.878734,2190
0.559,11.0,0.01,200.6600988,1619.532678,2191
0.553,10.8,0.01,8.198047581,138.949959,2192
0.546,10.6,5.69,7.495401346,134.326189,2193
0.542,10.6,5.58,63.04032682,1129.754961,2194
0.533,10.1,4.13,11.13608747,199.57146,2195
0.531,10.4,4.36,62.8565863,1126.46212,2196
0.527,10.3,4.14,49.93698173,894.927988,2197
0.521,10.2,5.46,47.08931143,843.89447,2198
0.514,10.0,5.27,10.8139134,81.86157,2199
0.509,9.8,5.78,9.013493879,693.345683,2200
0.504,9.7,6.54,86.42744056,649.342153,2201
0.501,9.6,5.8,50.80181435,555.8185378,2202
0.497,9.4,5.02,3.841228575,51.216381,2203
0.488,9.3,5.07,0.0,51.216381,2204
0.845,16.1,3.755,0.0,2732.86172,2205
0.841,15.8,0.09,2017.643131,24575.434,2206
0.83,15.2,0.09,2047.113102,24934.38614,2207
0.818,14.5,0.09,196.3808305,2533.9462,2208
0.804,13.9,0.09,173.5755595,2377.74739,2209
0.792,13.3,0.09,1197.946328,19259.58726,2210
0.787,13.0,0.09,117.9227998,1694.2931,2211
0.779,12.8,0.09,15.50666857,237.83234,2212
0.773,12.7,0.1,1307.89002,16472.1665,2213
0.767,12.5,0.08,1395.454965,15334.66994,2214
0.761,12.4,0.05,1117.048134,13739.82945,2215
0.754,12.3,0.06,816.4795082,11138.8746,2216
0.747,12.2,0.05,832.3688708,9567.458285,2217
0.745,12.1,0.05,688.0972667,8655.311531,2218
0.742,12.0,0.05,710.4952397,8643.4944,2219
0.737,11.8,0.05,782.1799815,9126.954277,2220
0.491,9.5,3.755,0.0,98.7256145,2221
0.483,9.1,0.26,12.80528533,152.443873,2222
0.474,8.7,0.26,11.8385319,148.912351,2223
0.463,8.3,0.28,10.20659464,136.4518,2224
0.455,7.9,0.32,1.431051664,18.25321,2225
0.449,7.7,0.28,1.020071763,11.631377,2226
0.444,7.5,0.3,1.177477677,12.566464,2227
0.435,7.1,0.28,1.08833088,11.33678,2228
0.425,6.8,0.32,8.309152927,95.3978522,2229
0.422,6.6,0.34,10.43022617,89.838296,2230
0.415,6.4,0.33,96.03725103,773.8698713,2231
0.408,6.2,0.35,66.02236299,733.581811,2232
0.401,5.9,0.33,62.21977893,642.7663113,2233
0.397,5.7,0.36,49.73511396,513.26227,2234
0.381,5.4,0.34,6.064221202,481.287397,2235
0.378,5.2,0.29,5.397368532,473.45338,2236
0.775,14.4,3.755,0.0,5237.255334,2237
0.771,14.3,9.09,8.617208431,62.173221,2238
0.766,14.1,9.16,880.6403367,6353.826383,2239
0.767,14.0,9.38,742.5109709,5659.3824,2240
0.757,13.5,9.56,915.3190791,6423.291783,2241
0.755,13.6,9.65,774.4396617,5411.87744,2242
0.754,13.6,9.85,820.8109098,5821.35397,2243
0.749,13.5,9.54,96.33237912,671.773913,2244
0.743,13.5,9.3,772.8700353,5458.121718,2245
0.739,13.4,8.58,541.8243468,4129.758741,2246
0.73,13.2,9.6,503.1115947,3528.1318,2247
0.72,13.1,7.42,462.7076756,3331.228766,2248
0.715,13.0,7.25,389.7515212,2832.49652,2249
0.715,13.2,6.95,292.6142378,2149.9944,2250
0.709,13.1,7.53,222.5065705,1634.87561,2251
0.702,13.0,7.38,11.85928108,87.1365252,2252
0.781,14.1,3.755,0.0,1539.464,2253
0.766,13.2,0.01,151.1045552,1557.77892,2254
0.762,13.5,0.01,1521.672751,15687.34795,2255
0.755,13.5,0.01,177.2633961,12845.17363,2256
0.744,13.3,9.72,1121.475547,12189.9516,2257
0.74,13.2,6.51,16.49232317,184.68447,2258
0.739,13.2,4.94,75.2256582,976.9566,2259
0.739,13.2,6.33,701.8526364,11122.8627,2260
0.733,13.1,8.12,916.4741775,12154.82994,2261
0.728,13.1,8.12,102.373909,1214.39987,2262
0.712,12.1,7.82,21.4653132,1192.5174,2263
0.715,12.3,7.91,12.94324581,1176.65871,2264
0.713,12.1,7.41,843.1186662,8524.961236,2265
0.712,12.1,11.15,562.3601848,8331.261997,2266
0.714,12.2,6.72,643.7035752,7663.1378,2267
0.0,12.3,8.24,601.7608115,7578.85153,2268
0.431,9.5,3.755,0.0,587.538233,2269
0.426,9.5,0.01,1.443286353,78.4394757,2270
0.413,9.3,0.01,1.321464076,71.8186998,2271
0.401,9.1,0.01,54.56033696,561.8984239,2272
0.392,8.9,3.78,54.6659175,445.525,2273
0.384,8.7,3.84,5.347717533,45.128418,2274
0.375,8.5,3.97,49.8371267,394.5932439,2275
0.367,8.3,3.91,5.379606465,46.3759178,2276
0.357,8.2,3.86,45.57108889,358.8274716,2277
0.348,8.0,3.8,38.00075788,322.313468,2278
0.341,7.8,3.83,42.08892911,287.6891942,2279
0.332,7.6,3.99,38.52454761,263.145817,2280
0.322,7.4,4.07,38.61473209,263.7618312,2281
0.306,7.2,4.06,36.59114895,249.939542,2282
0.302,7.0,4.21,33.34691455,227.779471,2283
0.292,6.7,3.97,20.39568283,139.3147734,2284
0.924,15.4,1.79,0.0,53629.73746,2285
0.922,15.4,1.83,7971.646361,56336.7234,2286
0.92,15.4,1.83,714.3441019,5629.18914,2287
0.917,15.4,1.89,6041.858981,54431.16199,2288
0.911,15.2,1.8,638.0001097,53166.67581,2289
0.889,14.5,1.84,4540.543752,46569.67951,2290
0.887,14.4,1.73,462.9306986,38577.55822,2291
0.88,14.2,1.7,3404.13099,39721.4818,2292
0.873,14.1,1.6,3082.973535,39223.58187,2293
0.839,13.9,1.55,2639.376955,33579.85948,2294
0.821,12.6,1.49,2356.731479,29869.85398,2295
0.82,12.7,1.45,204.2481892,2745.27136,2296
0.819,12.7,1.43,2263.068326,23573.6284,2297
0.818,12.6,2.16,142.0989818,2216.83279,2298
0.82,12.7,2.08,1003.366877,21577.7823,2299
0.81,12.5,2.03,1855.828806,23792.677,2300
0.842,15.0,3.755,0.0,1693.4531885,2301
0.841,15.1,10.6,0.0,1693.4531885,2302
0.838,15.0,9.89,0.0,1693.4531885,2303
0.835,15.0,10.12,0.0,1693.4531885,2304
0.829,15.0,10.24,0.0,1693.4531885,2305
0.822,15.0,10.13,0.0,1693.4531885,2306
0.82,14.9,10.63,0.0,1693.4531885,2307
0.813,14.8,11.37,0.0,1693.4531885,2308
0.802,14.5,10.58,0.0,1693.4531885,2309
0.793,14.3,10.28,0.0,1693.4531885,2310
0.784,14.0,10.81,0.0,1693.4531885,2311
0.776,13.8,10.03,0.0,1693.4531885,2312
0.771,13.6,9.85,0.0,1693.4531885,2313
0.763,13.3,10.78,0.0,1693.4531885,2314
0.763,13.3,10.73,0.0,1693.4531885,2315
0.761,13.0,11.06,0.0,1693.4531885,2316
0.888,17.3,3.755,0.0,2729.86383,2317
0.888,17.6,10.46,31.13492794,242.67286,2318
0.878,16.8,9.53,259.7786785,2315.31799,2319
0.877,16.8,10.95,3283.024864,22486.47167,2320
0.876,17.0,10.61,3343.026219,24985.24827,2321
0.872,16.9,10.32,3187.496219,23437.4722,2322
0.873,16.9,10.52,3505.389434,24633.79785,2323
0.869,16.9,10.94,392.9588536,2751.8127,2324
0.865,16.8,11.02,3256.724028,23841.31792,2325
0.858,16.7,12.26,2724.17807,19726.1265,2326
0.853,16.3,11.14,2503.714258,18169.1891,2327
0.85,16.6,10.0,235.3785281,1726.9151,2328
0.843,16.1,11.58,203.3252124,1488.47154,2329
0.835,15.6,9.29,1617.473418,11814.9994,2330
0.824,14.7,10.8,196.3026243,1479.29634,2331
0.818,14.6,11.9,161.4473853,1227.73677,2332
0.514,9.6,3.755,0.0,1922.41388,2333
0.512,9.6,0.01,3.718438799,29.652622,2334
0.509,9.5,0.01,24.73328608,188.5159,2335
0.505,9.4,0.01,247.9492284,1858.689868,2336
0.497,9.4,0.99,229.6687488,1642.837974,2337
0.492,9.3,1.1,29.5207994,1272.44825,2338
0.494,9.3,1.21,244.3976438,1158.282672,2339
0.489,9.2,1.09,19.74929219,125.79167,2340
0.482,9.0,0.85,28.90135229,146.931125,2341
0.47,8.4,0.99,240.4851202,948.6592511,2342
0.465,8.3,0.9,25.31155956,88.874858,2343
0.459,8.1,1.18,195.5259417,818.442619,2344
0.453,8.0,1.18,16.83170578,744.7657423,2345
0.446,7.3,1.08,156.2847968,784.9562874,2346
0.442,6.6,0.7,325.1114746,944.81684,2347
0.455,7.2,0.71,4.24926073,154.518572,2348
0.677,12.3,3.755,0.0,426.98537,2349
0.677,12.3,0.01,0.0,417.89143,2350
0.677,12.3,0.01,0.0,47.5432354,2351
0.665,13.0,3.755,0.0,5769.77258,2352
0.66,13.0,7.38,922.0507313,6479.625659,2353
0.652,12.8,7.34,978.5905287,6876.953821,2354
0.644,12.8,7.38,1089.954838,7548.163698,2355
0.638,12.8,7.38,123.753335,849.954224,2356
0.63,12.8,7.28,1038.885632,7362.76139,2357
0.622,12.8,7.6,782.5987144,5888.6284,2358
0.616,12.9,8.19,780.0336423,5786.59972,2359
0.612,12.9,8.48,805.490079,6125.39984,2360
0.609,12.9,8.5,732.1255305,5631.73485,2361
0.609,12.9,8.69,709.3170967,5414.634326,2362
0.611,12.9,6.96,622.043809,4863.51688,2363
0.613,12.9,6.93,519.1563781,3775.68275,2364
0.62,12.9,7.04,346.5316007,2518.398261,2365
0.629,13.0,7.38,365.2585722,2681.781,2366
0.635,13.0,7.3,45.96380839,337.2253,2367
0.421,4.9,3.755,0.0,758.725782,2368
0.421,4.9,3.755,46.0744686,1151.861715,2369
0.417,4.9,3.755,47.44453,1186.11325,2370
0.419,4.9,3.755,38.3382324,958.45581,2371
0.429,4.9,3.755,0.0,176.9713,2372
0.0,0.0,3.755,0.0,1562.239346,2373
0.0,0.0,3.755,0.0,1264.78998,2374
0.0,0.0,3.755,0.0,1678.711862,2375
0.882,17.7,3.755,0.0,25683.84565,2376
0.877,17.6,0.01,42.98847625,296.47225,2377
0.874,17.5,9.25,423.680459,2921.9342,2378
0.871,17.2,9.35,4255.781693,28562.29324,2379
0.867,16.9,9.62,4873.8188,31834.21816,2380
0.86,16.4,9.78,578.7417172,3736.228,2381
0.858,16.3,9.99,5047.254058,32333.4661,2382
0.854,16.1,10.24,5596.535203,35578.73619,2383
0.849,16.0,11.05,510.9327012,3279.414,2384
0.844,15.9,11.86,4460.390006,28482.6948,2385
0.837,15.8,11.92,405.4475981,2651.71745,2386
0.833,15.6,11.96,3715.370095,24918.64584,2387
0.83,15.6,12.09,3205.019918,21495.7741,2388
0.828,15.7,12.26,228.3543024,1719.53541,2389
0.825,15.7,9.86,2044.169761,15323.6114,2390
0.82,15.7,11.12,1934.398154,14676.769,2391
0.764,14.0,3.755,0.0,3844.89123,2392
0.76,14.0,2.37,42.7308283,382.54994,2393
0.757,13.8,2.56,41.62053588,361.289374,2394
0.752,13.7,2.8,20.76877311,335.521375,2395
0.746,13.6,3.03,20.83302367,322.992615,2396
0.739,13.5,2.31,191.7267589,2819.511161,2397
0.735,13.4,2.05,13.39092189,216.681584,2398
0.731,13.3,2.1,17.81424344,254.489192,2399
0.725,13.2,2.29,127.6377505,1644.816372,2400
0.718,13.1,1.96,120.2471713,1448.7611,2401
0.712,12.9,1.97,97.76637062,1259.87591,2402
0.705,12.8,1.56,15.35342268,174.6692,2403
0.697,12.7,1.69,72.4280894,989.4547732,2404
0.699,12.6,1.62,59.63595674,873.1472436,2405
0.686,12.5,1.68,53.61278637,837.699787,2406
0.677,12.4,1.45,60.4909815,875.412178,2407
0.488,7.2,3.755,0.0,2513.884661,2408
0.485,7.2,0.01,253.6086508,2176.89829,2409
0.478,7.0,0.01,227.8353208,1955.66799,2410
0.468,6.8,0.01,220.522192,1892.894352,2411
0.463,7.0,2.12,196.6892153,1666.857757,2412
0.461,7.0,1.77,172.0097884,1476.47887,2413
0.456,6.8,1.99,17.0536929,1226.884381,2414
0.444,6.3,2.01,128.6362711,1291.528826,2415
0.44,6.4,2.01,86.13166944,1115.6952,2416
0.43,6.2,1.9,60.3368571,893.8793645,2417
0.423,6.1,1.55,37.59039592,679.7539949,2418
0.415,5.7,1.59,37.04479956,565.569459,2419
0.409,5.6,1.74,35.35264737,477.738478,2420
0.403,5.6,1.59,30.62287548,412.1517561,2421
0.399,5.6,1.81,28.88069657,377.5254454,2422
0.394,5.5,1.76,30.86000992,361.35843,2423
0.723,12.7,3.755,0.0,8818.982566,2424
0.722,12.7,6.32,1132.432517,9564.46383,2425
0.719,12.7,6.02,1122.972967,9484.56898,2426
0.708,12.7,5.73,1168.324095,9272.413453,2427
0.704,12.5,5.64,989.1263558,8318.97692,2428
0.7,12.3,5.26,99.08095375,833.31332,2429
0.696,12.1,5.13,885.0739766,7443.85178,2430
0.691,11.9,4.94,815.4355995,6858.163158,2431
0.684,11.7,4.72,685.0299083,5761.39536,2432
0.678,11.5,4.52,72.800168,527.92,2433
0.672,11.3,4.47,418.9206608,3595.8855,2434
0.0,11.1,4.55,4.23257668,36.48773,2435
0.0,10.9,4.53,32.3662077,263.1399,2436
0.0,11.0,4.41,250.7112373,2232.513244,2437
0.0,11.0,4.23,191.2135044,1598.77512,2438
0.0,11.1,4.29,268.1837972,1888.61829,2439
0.541,11.4,3.755,0.0,3136.92511,2440
0.541,11.4,0.01,574.3895102,3464.35169,2441
0.539,11.4,0.01,708.9556648,3598.75972,2442
0.534,11.3,0.01,720.2333929,3851.51547,2443
0.526,11.2,5.2,735.7090978,3934.27325,2444
0.523,11.0,4.93,56.93670561,369.239336,2445
0.519,10.8,4.9,47.6164523,332.517125,2446
0.514,10.6,4.87,413.0063027,2842.438422,2447
0.508,10.5,5.55,43.3664999,347.48798,2448
0.502,9.9,5.53,437.0802438,2937.36723,2449
0.495,9.7,5.08,372.1651473,2873.862141,2450
0.492,9.4,5.78,37.43857664,2529.633557,2451
0.493,9.1,5.65,2.819124474,22.99449,2452
0.502,9.2,5.52,131.0421269,1324.996228,2453
0.506,9.3,6.72,143.6197316,1437.634951,2454
0.516,9.4,7.19,25.21683318,1637.4567,2455
0.909,15.9,3.755,0.0,5585.25847,2456
0.906,15.8,7.3,1142.212403,5918.19898,2457
0.904,15.8,7.3,1212.666327,6283.24522,2458
0.903,15.8,7.4,10947.02327,57134.777,2459
0.901,16.0,7.4,11477.6671,59593.28711,2460
0.895,15.8,7.2,778.2477467,5276.25591,2461
0.898,15.8,7.3,682.1070608,4627.592,2462
0.897,15.7,6.9,8105.590882,55746.84238,2463
0.895,15.8,6.9,7593.391622,53324.37937,2464
0.892,15.9,6.5,6369.516139,46256.4716,2465
0.89,16.0,6.5,599.0392403,4385.35315,2466
0.888,16.0,6.6,5793.363644,42442.2245,2467
0.882,15.9,6.9,5067.411418,36961.42537,2468
0.88,15.9,6.9,3998.09987,29571.7446,2469
0.877,15.9,6.6,3554.546434,26969.24457,2470
0.873,15.9,6.2,3689.7273,29283.55,2471
0.938,16.0,3.755,0.0,8989.8424,2472
0.936,15.9,9.61,19479.91161,85814.58857,2473
0.934,15.8,9.73,19099.04506,84658.88768,2474
0.932,15.7,9.86,18379.32974,83164.38795,2475
0.932,15.6,9.99,18822.86732,87998.44468,2476
0.92,15.4,10.01,2198.590865,74276.71842,2477
0.916,15.3,10.15,14714.82588,69672.471,2478
0.914,15.3,10.29,2084.255535,72119.5687,2479
0.911,15.3,10.44,11892.33429,63223.46778,2480
0.904,15.2,10.24,10598.08187,57348.92788,2481
0.899,15.2,10.15,10055.34981,54797.54663,2482
0.895,15.1,10.55,9495.540576,53255.97631,2483
0.889,15.0,10.82,842.2768087,4796.56497,2484
0.89,15.2,10.85,6853.628494,41336.72192,2485
0.888,15.2,11.12,6478.346135,38538.64447,2486
0.879,15.1,11.26,5834.582046,37813.23426,2487
0.553,9.0,3.755,0.0,258.3529,2488
0.575,9.0,0.01,0.0,258.3529,2489
0.635,13.0,0.01,0.0,258.3529,2490
0.645,12.5,0.01,0.0,258.3529,2491
0.646,12.0,0.76,0.0,258.3529,2492
0.65,11.7,0.78,0.0,258.3529,2493
0.648,11.8,0.81,0.0,258.3529,2494
0.651,11.6,0.8,0.0,258.3529,2495
0.644,11.5,0.83,17.98136184,258.3529,2496
0.636,11.4,0.97,122.6523334,1762.24617,2497
0.624,11.0,0.92,116.2585943,1577.457182,2498
0.61,10.6,0.93,10.21129783,148.852738,2499
0.599,10.3,1.29,94.75639211,1253.39143,2500
0.596,10.2,1.25,91.70356833,1263.13455,2501
0.589,10.1,1.29,93.50075111,1258.421953,2502
0.588,10.0,1.41,81.7274712,1177.629268,2503
0.625,11.3,3.755,0.0,918.6771543,2504
0.622,11.3,0.01,7.829008596,114.45919,2505
0.617,11.2,0.01,1.0419164,14.214412,2506
0.613,11.1,0.01,71.50892145,954.725253,2507
0.608,11.1,0.32,51.9919227,834.5412953,2508
0.603,11.1,0.32,43.34099958,738.3475227,2509
0.601,11.1,0.3,35.71613793,666.3458569,2510
0.592,10.8,0.32,4.153362912,76.914128,2511
0.586,10.9,0.35,2.272404904,52.35956,2512
0.579,10.7,0.38,2.626234903,44.2872665,2513
0.572,10.6,0.37,19.83672308,337.359236,2514
0.563,10.5,0.38,2.093721752,39.281834,2515
0.553,10.1,0.36,13.25723997,236.314438,2516
0.543,9.8,0.6,10.68147485,189.3878519,2517
0.535,9.7,0.86,1.142003812,17.8159721,2518
0.529,9.6,0.37,8.943006492,138.436633,2519
0.738,13.6,3.755,0.0,5814.863134,2520
0.737,13.6,6.41,789.0772949,5941.8471,2521
0.733,13.6,6.5,788.6873403,6171.262444,2522
0.729,13.7,6.56,801.0504655,5859.915622,2523
0.72,13.3,6.07,748.4451054,5491.159981,2524
0.711,13.1,5.95,71.6850913,575.32176,2525
0.706,13.0,5.88,547.2101411,4212.5492,2526
0.7,12.9,5.92,609.9511632,4378.68746,2527
0.687,12.3,6.2,520.7639087,3972.26475,2528
0.686,12.4,6.18,433.9210918,3368.952576,2529
0.682,12.0,6.26,321.1953005,2893.651356,2530
0.674,11.9,6.17,301.3597791,2659.83918,2531
0.666,11.8,6.14,282.8364612,2358.93629,2532
0.657,11.5,5.93,27.63810304,296.54617,2533
0.649,11.2,5.92,176.0625201,1893.145377,2534
0.64,10.9,5.88,0.27564826,27.564826,2535
0.746,12.9,3.755,0.0,1693.4531885,2536
0.743,12.9,1.13,0.0,1693.4531885,2537
0.741,12.9,1.03,0.0,1693.4531885,2538
0.739,12.9,1.23,0.0,1693.4531885,2539
0.735,12.9,1.16,0.0,1693.4531885,2540
0.732,13.0,1.47,0.0,1693.4531885,2541
0.73,13.0,1.77,0.0,1693.4531885,2542
0.714,12.2,1.72,0.0,1693.4531885,2543
0.709,12.2,1.75,0.0,1693.4531885,2544
0.703,12.1,1.74,0.0,1693.4531885,2545
0.0,11.9,1.75,0.0,1693.4531885,2546
0.0,11.9,2.07,0.0,1693.4531885,2547
0.0,11.9,2.4,0.0,1693.4531885,2548
0.0,11.9,2.53,0.0,1693.4531885,2549
0.0,11.8,3.27,0.0,1693.4531885,2550
0.0,11.7,2.86,0.0,1693.4531885,2551
0.603,12.5,3.755,0.0,1161.76935,2552
0.612,12.5,0.01,28.14578503,1153.51578,2553
0.62,12.5,0.01,3.379874844,117.765674,2554
0.618,12.5,0.01,30.17998548,1117.77724,2555
0.607,12.5,0.5,2.726570602,114.56179,2556
0.599,12.4,0.1,38.58376645,849.8626972,2557
0.599,12.1,0.09,36.199487,757.3114436,2558
0.566,11.7,0.06,36.69198927,643.71911,2559
0.541,11.3,0.05,11.75766897,524.8959363,2560
0.511,11.0,0.04,28.12560496,441.53226,2561
0.492,10.6,0.36,7.127144699,478.331859,2562
0.484,10.2,0.38,8.415788935,467.5438297,2563
0.485,9.8,0.44,46.3913277,471.4565823,2564
0.475,9.8,0.48,5.649123424,48.61552,2565
0.47,9.8,0.5,6.556583478,56.4249869,2566
0.0,0.0,0.5,49.06967155,422.28633,2567
0.484,12.0,3.755,0.0,551.138346,2568
0.475,12.0,0.01,4.877350139,62.1318489,2569
0.47,12.0,0.01,48.73047089,579.43485,2570
0.464,12.0,0.01,41.60027954,563.6894247,2571
0.457,11.5,1.44,39.08258546,562.3393592,2572
0.449,11.0,1.21,41.96145465,487.9238913,2573
0.442,10.6,1.24,77.09551224,499.6468713,2574
0.441,10.1,1.33,69.35924758,513.391914,2575
0.443,10.6,1.37,0.675682939,42.764743,2576
0.436,10.2,1.37,6.226048785,377.33629,2577
0.435,10.1,1.14,36.62174288,372.1721837,2578
0.432,10.0,1.01,3.989928468,349.9937253,2579
0.428,9.9,1.02,2.995959823,31.437144,2580
0.428,9.7,1.0,1.995182912,28.832123,2581
0.426,9.4,0.95,2.048574874,26.6394652,2582
0.425,9.3,1.1,2.02964427,26.3932935,2583
0.718,14.3,3.755,0.0,493.775387,2584
0.716,14.3,0.01,565.9672173,4192.349758,2585
0.718,14.3,0.01,584.9449886,4266.557174,2586
0.717,14.4,0.01,63.80294988,451.542462,2587
0.712,14.4,0.96,7.033980828,445.18866,2588
0.707,14.4,1.24,471.8307668,3547.59975,2589
0.703,14.5,1.08,4.783805563,37.846563,2590
0.698,14.5,1.1,569.6255035,3392.64743,2591
0.698,14.5,2.05,568.8692813,2932.315883,2592
0.695,14.6,1.79,503.5881956,2892.522663,2593
0.694,14.6,1.57,689.9440223,2594.74999,2594
0.693,14.6,1.8,423.2953509,2284.37858,2595
0.683,13.7,1.79,45.85105771,229.714718,2596
0.679,13.5,1.51,310.8203382,1842.44421,2597
0.674,13.2,1.35,330.1007394,1837.977391,2598
0.676,13.7,1.24,40.49128897,263.27236,2599
0.779,12.7,3.755,0.0,17321.83373,2600
0.778,12.7,6.94,1578.872339,19325.24283,2601
0.773,12.7,6.71,167.2657906,1967.83283,2602
0.772,12.6,6.7,1486.236406,19152.531,2603
0.774,12.6,6.5,144.9850711,1953.9767,2604
0.772,12.5,6.5,1389.772683,16683.94578,2605
0.773,12.5,6.37,128.0896289,1458.8796,2606
0.767,12.4,6.41,1902.693048,21188.11857,2607
0.76,12.4,6.37,136.8836683,1653.1844,2608
0.751,12.3,6.35,103.3710689,1495.96337,2609
0.745,12.3,6.12,1187.949491,12323.1275,2610
0.736,12.2,5.82,11.85100131,129.51914,2611
0.729,12.0,5.53,78.72216127,884.518666,2612
0.721,11.9,5.12,72.03911741,749.626612,2613
0.715,11.8,4.55,516.7112481,6935.721451,2614
0.709,11.7,4.68,43.59522964,643.947262,2615
0.723,14.6,3.755,0.0,3828.91589,2616
0.722,14.7,1.39,604.8701316,4271.68172,2617
0.72,14.7,1.29,594.6453102,4199.47253,2618
0.717,14.6,1.3,585.8776761,4137.55421,2619
0.714,14.5,1.29,623.2120325,4256.91279,2620
0.71,14.4,1.28,64.85616718,414.15177,2621
0.706,14.4,1.4,585.6307861,4129.977335,2622
0.701,14.3,1.37,53.08451654,431.9326,2623
0.695,14.3,1.24,469.6282925,3778.184171,2624
0.689,14.2,1.46,420.1153538,3371.71231,2625
0.683,13.9,1.37,379.5139945,3194.562243,2626
0.673,13.6,1.36,379.7659054,3112.83529,2627
0.667,13.5,1.34,321.7694175,2761.969249,2628
0.662,13.3,1.17,262.8184944,2346.5937,2629
0.654,13.1,1.19,257.2878697,2254.933126,2630
0.646,12.8,1.21,264.7842196,2213.91488,2631
0.764,14.5,3.755,0.0,1979.52569,2632
0.759,14.5,1.45,181.9083783,12127.22522,2633
0.754,14.4,1.41,188.1440348,12542.93565,2634
0.75,14.3,1.54,20.75120211,1172.3843,2635
0.737,13.8,1.53,1275.877569,11341.13395,2636
0.715,13.0,1.49,32.78235828,1672.5693,2637
0.709,12.5,1.4,106.9482898,936.499911,2638
0.705,12.5,1.39,22.67271848,185.68975,2639
0.697,12.3,1.26,115.5801103,979.49246,2640
0.687,11.9,1.29,103.523776,834.869161,2641
0.681,11.9,1.29,832.9552058,7384.354661,2642
0.675,12.0,1.35,1.132766775,64.72953,2643
0.668,11.9,1.42,459.1113061,4718.51291,2644
0.658,11.5,1.47,35.55729,366.57,2645
0.653,11.1,1.49,256.4341746,3119.63716,2646
0.641,10.7,1.54,421.2956602,4316.553895,2647
0.688,10.8,3.755,0.0,6432.668768,2648
0.683,10.8,2.9,691.1333535,7962.365824,2649
0.678,10.7,2.93,63.7481117,734.42525,2650
0.672,10.7,2.75,579.4128244,6675.262954,2651
0.665,10.6,2.55,490.4181326,5649.978486,2652
0.0,10.6,2.48,385.325164,4439.23,2653
0.0,10.5,2.35,37.88466056,436.459223,2654
0.0,10.5,2.4,34.23979419,394.467675,2655
0.0,10.4,2.58,0.358651421,26.371428,2656
0.0,10.4,2.71,29.27235366,2136.66815,2657
0.0,10.3,2.85,2.19888585,174.51475,2658
0.0,10.3,2.86,186.1013972,1453.917166,2659
0.0,10.3,2.88,179.6156482,1283.885977,2660
0.0,10.2,2.33,130.3784829,967.917468,2661
0.0,10.2,2.35,106.180706,774.4763388,2662
0.0,0.0,2.9,88.2436347,643.17518,2663
0.488,10.0,3.755,0.0,693.8963829,2664
0.483,10.0,0.01,14.16770158,719.172669,2665
0.478,10.0,0.01,90.76144414,662.492293,2666
0.477,10.0,0.01,92.88697859,647.74741,2667
0.477,10.7,10.22,94.49686776,584.3962137,2668
0.473,10.9,10.03,116.202964,594.9972557,2669
0.464,10.8,9.63,87.04534954,647.17732,2670
0.453,10.6,9.79,72.85023656,449.6928183,2671
